0.527089434,0.066322512,0.527089434,0.066322512,3.743604354,3.743604354,0.460766923,0.460766923,3.743604354,3.743604354,3.496,4.129,15,45.2,18.8,32.6
0.30368729,0.520108117,0.415388362,0.293215314,-1.030328051,1.356638152,0.216420827,0.338593875,1.030328051,2.386966202,3.573,4.672,254,236.6,224.2,230.3
0.048869219,0.013962634,0.293215314,0.200131088,1.494428804,1.402568369,0.062831853,0.246673201,1.494428804,2.089453736,3.559,3.326,313,310.2,313.8,313
0.436332313,2.200860187,0.328994564,0.700313362,-3.17375528,0.258487457,1.764527874,0.626136869,3.17375528,2.360529122,0.275,3.939,156,131,29.9,87.4
0.090757121,0.001745329,0.281347075,0.560599756,3.458478224,0.89848561,0.089011792,0.518711854,3.458478224,2.580118943,3.826,1.428,272,266.8,271.9,270.2
0.265290046,0.171042267,0.278670904,0.495673508,0.810930216,0.883893045,0.09424778,0.447967841,0.810930216,2.285254155,3.898,2.466,280,295.2,289.8,292.3
0.150098316,0.073303829,0.260303391,0.435334982,1.226208946,0.932795316,0.076794487,0.394943076,1.226208946,2.133961982,3.651,3.701,38,29.4,33.8,31.8
0.120427718,1.014036295,0.242818932,0.507672646,-4.02473633,0.31310386,1.134464014,0.487383194,4.02473633,2.370308776,3.293,4.925,111,117.9,52.9,103.3
0.017453293,1.239183769,0.217778306,0.58895166,-7.167037877,-0.518022999,1.221730476,0.568977336,7.167037877,2.903278676,4.506,0.193,310,311,21,302.5
0.127409035,0.235619449,0.208741379,0.553618439,-1.115786269,-0.577799326,0.108210414,0.522900644,1.115786269,2.724529435,3.704,2.572,47,39.7,33.5,36.4
0.548033385,0.644026494,0.239586106,0.561837353,-0.313585379,-0.553779877,0.095993109,0.484090868,0.313585379,2.505352703,4.196,3.413,263,231.6,226.1,229.4
0.120427718,0.146607657,0.229656241,0.527234878,-0.34769386,-0.536606042,0.026179939,0.445931624,0.34769386,2.325547799,4.474,1.959,348,354.9,356.4,355.6
0.289724656,2.565634,0.234276888,0.684034811,-4.258626743,-0.822915327,2.855358656,0.631272165,4.258626743,2.474246179,2.139,0.357,152,135.4,299,116.1
0.008726646,2.288126649,0.218166156,0.798612799,-8.956188207,-1.403863389,2.279400003,0.748995582,8.956188207,2.937242039,7.797,7.797,180,180.5,311.1,182.1
0.307177948,2.511528794,0.224100276,0.912807199,-4.105764537,-1.583990133,2.204350845,0.846019266,4.105764537,3.015143538,5.451,3.868,189,206.6,332.9,269.3
0.040142573,0.090757121,0.21260292,0.861429069,-1.261253647,-1.563819102,0.050614548,0.796306471,1.261253647,2.90552542,2.688,2.555,299,301.3,304.2,303.6
