0.893608577,2.759365547,0.893608577,2.759365547,-2.228900881,-2.228900881,1.86575697,1.86575697,2.228900881,2.228900881,8.046,8.913,15,323.8,216.9,236.3
0.347320521,2.907718534,0.620464549,2.833542041,-4.163662058,-3.19628147,2.560398013,2.213077492,4.163662058,3.19628147,5.162,7.061,254,234.1,87.4,91.9
0.095993109,3.061307508,0.445640736,2.909463863,-6.601903933,-4.331488957,2.965314399,2.463823127,6.601903933,4.331488957,5.408,5.841,313,318.5,128.4,137
0.04712389,2.710496328,0.346011524,2.859721979,-7.486888836,-5.120338927,2.663372439,2.513710455,7.486888836,5.120338927,2.518,6.582,156,153.3,0.7,157.7
0.385717765,0.076794487,0.353952772,2.303136481,2.906867328,-3.514897676,0.308923278,2.07275302,2.906867328,4.677644607,3.303,5.652,272,249.9,267.6,256.9
2.675589743,3.089232776,0.740892267,2.43415253,-0.285769582,-2.97670966,0.413643033,1.796234689,0.285769582,3.945665436,4.228,5.411,280,73.3,97,103.9
0.204203522,0.137881011,0.664222447,2.106113742,0.711101433,-2.449879504,0.342084533,1.588498952,0.711101433,3.483584864,4.151,7.649,38,49.7,30.1,35.3
0.176278254,0.101229097,0.603229423,1.855503161,0.980044992,-2.021138942,0.075049158,1.399317728,0.980044992,3.17064238,4.107,4.873,111,121.1,116.8,120.2
0.027925268,1.549852376,0.539306739,1.821541963,-7.084147061,-2.5836954,1.577777644,1.419146607,7.084147061,3.605476234,3.585,4.618,310,311.6,221.2,259.8
0.312413936,0.254818071,0.516617459,1.664869573,0.383782016,-2.286947658,0.567232007,1.333955147,0.383782016,3.283306812,3.731,3.732,47,64.9,32.4,41
0.382227106,0.544542727,0.504400154,1.563021678,-0.681659084,-2.141012333,0.16231562,1.227442463,0.681659084,3.046793382,4.682,5.132,263,241.1,231.8,227.7
0.104719755,0.232128791,0.471093454,1.452113938,-1.428698776,-2.08165287,0.336848546,1.153226303,1.428698776,2.911952165,3.248,3.049,348,342,1.3,355.9
0.104719755,0.476474886,0.442910862,1.37706478,-2.793903311,-2.136441366,0.581194641,1.109223868,2.793903311,2.902871484,1.682,4.064,152,146,179.3,169.5
2.422517002,2.984513021,0.5843113,1.491882511,-0.414563294,-2.013450075,0.876155285,1.092576112,0.414563294,2.725135185,3.02,3.07,180,318.8,9,320.4
0.181514242,0.242600766,0.557458163,1.408597062,-0.535495715,-1.914919784,0.424115008,1.048012038,0.535495715,2.57915922,5.512,9.193,189,199.4,175.1,204
0.120427718,0.275762022,0.53014376,1.337794872,-1.509032254,-1.889551813,0.155334303,0.99221968,1.509032254,2.512276285,3.147,3.713,299,305.9,314.8,300.8
0.347320521,2.914699851,0.519389452,1.430553988,-4.168429641,-2.02360345,2.56737933,1.08487613,4.168429641,2.60969707,4.592,5.291,26,45.9,193,43.3
0.057595865,0.064577182,0.493734253,1.354666388,-0.177894972,-1.92106409,0.006981317,1.024993085,0.177894972,2.474596954,4.916,4.633,185,181.7,181.3,184.4
0.385717765,0.267035376,0.488049175,1.29742265,0.697335019,-1.783253611,0.118682389,0.977292522,0.697335019,2.381056852,3.912,5.211,100,122.1,115.3,124
2.139773663,0.488692191,0.570635399,1.256986127,2.89950943,-1.549115459,1.651081472,1.010981969,2.89950943,2.406979481,3.242,4.191,155,32.4,127,138
